election_id,age_18_25,age_26_40,age_41_60,age_60_plus,weather,day_of_week,previous_turnout,population_density,voter_turnout
7,39.42177444595488,21.37172473364572,38.166415758507036,17.93915025521317,Snowy,Weekday,44.96573233306616,Urban,75.2286985955661
4,32.7784663201375,30.136723659778774,35.846817458575416,17.74281220839615,Cloudy,Weekend,50.026698306949044,Urban,51.01014697211431
1,15.854906042199293,23.824626326403322,39.15362206557887,15.094233674078243,Sunny,Weekend,40.74336554813068,Urban,46.614755350632265
7,14.41236269028725,28.237144771071222,36.48856794986118,13.114366174589627,Sunny,Weekday,71.57141802143182,Rural,54.120115163400776
5,24.46489897964554,21.193721323230452,31.85047550456842,17.71172663922934,Snowy,Weekend,69.01174110179973,Rural,52.89472688361817
4,23.688201273995904,31.916126111389257,23.117650978185974,16.37859874646629,Snowy,Weekday,68.14284937292385,Rural,69.85598612506094
3,26.80627069516454,21.96157983818596,36.39955604741648,26.047017938469267,Sunny,Weekend,53.02090715842631,Rural,77.5412760535186
1,29.59160900995171,31.656420819957557,38.177602271623094,6.4535249464766675,Sunny,Weekend,75.45331486179963,Rural,80.3797325439223
6,22.30464382938129,46.65525907398015,26.189443104659247,6.244018772987818,Rainy,Weekday,55.96280118117608,Rural,45.69415477624096
4,12.447748066376274,32.72067379789562,33.31184225607464,8.801965304444987,Snowy,Weekend,73.44744558354199,Urban,74.40266439182615
7,19.050281248600694,41.84024655387785,39.05847841365086,29.64530204568852,Rainy,Weekday,51.25459327847326,Rural,62.74132350798057
3,16.406972105654567,46.37581553070274,22.857645437025713,15.41545989723758,Snowy,Weekend,67.16649500552936,Urban,63.88868683833665
8,17.099819270477585,20.60191230410287,17.735196276402387,21.53857176124682,Sunny,Weekday,50.91162887379198,Rural,72.40016509490628
9,35.12998245920547,48.18938313675427,24.278166765334184,14.778842486653122,Cloudy,Weekend,44.80223583015686,Rural,64.5085638649361
4,28.506020846220007,25.82679430631603,30.229338684475742,17.434130820145704,Sunny,Weekday,70.1915062846484,Urban,59.460150115642605
2,14.127165413171113,31.140261924928147,24.334104751742842,11.7432496526337,Sunny,Weekend,47.23301826579728,Urban,55.32247642105057
1,17.447621522229788,33.32961560955346,17.724640578415112,17.7944906406293,Cloudy,Weekday,78.42072698224834,Rural,64.86656748127562
9,17.38216884127455,48.17455049304699,27.426675190556576,15.221224066933107,Rainy,Weekday,78.5583247513434,Rural,87.26732043569254
5,14.512361903225777,25.39109010276821,31.95680927140891,14.831575888423217,Cloudy,Weekday,57.28779256246375,Urban,70.50119935530556
6,11.22245087002205,31.19970661728201,22.946269238458264,9.673978308292432,Rainy,Weekday,64.53177297652165,Rural,82.49884698381709
7,22.1205208673191,41.227439306969146,21.051437719342683,13.933859358483181,Snowy,Weekend,73.37624088002492,Rural,80.65718232849989
2,34.93560754889292,43.757410255433214,21.88452403480838,27.672543893846907,Rainy,Weekend,57.226573990357906,Rural,85.5784756443497
2,29.221799843736754,36.1984480740155,24.808448220102584,28.0971324610916,Cloudy,Weekday,64.99489640953938,Rural,59.53097009289574
5,32.70310831018121,40.519353981767594,18.665697856230995,11.728800243551529,Cloudy,Weekday,45.88947807148722,Urban,69.66330233651814
4,33.58249652038158,27.066088334314706,32.498724694698666,17.16214661521628,Cloudy,Weekend,75.38235194117004,Urban,53.07823109192176
2,14.443588271347448,22.067252464831345,33.25498229833333,23.399962129916386,Sunny,Weekday,62.097755246560624,Rural,81.054613213484
2,13.454916561730325,38.052192220654874,30.106202007924566,15.559186294825427,Cloudy,Weekday,59.4402911305336,Urban,58.19229362314198
9,32.151323410432745,43.91608219873142,22.116618788839407,26.836097507954566,Rainy,Weekend,59.39301828584526,Urban,83.1941329101015
3,38.58590552355534,26.46710641399713,35.519523315655114,10.004975460528762,Rainy,Weekday,47.52986492768979,Urban,46.37412087879434
1,10.357738196182796,35.62585574712868,20.27455621570202,8.385115387786609,Rainy,Weekday,47.52083643619678,Rural,61.81032395050466
7,38.02238871315018,45.93234107278777,16.82891809593941,11.393392039256318,Cloudy,Weekend,44.66321965645157,Urban,79.23126939402101
9,35.61548324372674,38.481303086380706,23.359421788707458,19.077813218159573,Rainy,Weekend,75.61149039131979,Urban,42.99763113854129
3,10.471987477135892,43.786184289312686,19.168578417200244,12.077525674113467,Rainy,Weekend,72.2546906333575,Urban,41.70291470260532
8,35.079149341581115,31.931697528167533,26.26244509416715,18.824265186822046,Cloudy,Weekday,75.70777145775695,Rural,82.71500769314346
7,39.39111268500993,38.616158540753645,34.949626657658,13.696013216706225,Rainy,Weekday,74.38528777430317,Rural,81.33590720271766
7,17.2621821778293,46.85971349691416,29.62199121079064,13.063142377486662,Snowy,Weekend,44.98717504991815,Urban,85.42756906428616
1,20.086042994381827,36.95525570094281,38.846267601036814,19.279366656203706,Rainy,Weekend,77.8796826714079,Urban,88.77945187949402
8,20.586058393785848,47.41998065954052,19.178800337230548,5.331470463931116,Sunny,Weekday,79.5263985185673,Rural,65.80870734074657
3,22.09439695825989,40.03014757313029,22.35416066938391,21.297741989198357,Rainy,Weekend,40.55043451099394,Urban,63.82234480828275
4,22.560831214440388,39.34504571906015,21.912409274570805,19.356925699866146,Rainy,Weekend,43.16554926685604,Rural,84.35849787018944
9,31.871114888562552,42.31472204404693,19.804976612959976,29.667792851889583,Cloudy,Weekend,74.50022320239715,Urban,78.27928903763306
6,34.11590799800295,43.31939213252405,23.831148815674144,9.282213038665539,Cloudy,Weekend,45.33191600085544,Urban,51.30345513957876
3,15.07742059939861,32.73000846709392,35.50268923594331,12.12708439548943,Cloudy,Weekday,78.96675927896305,Urban,84.33842738267975
4,19.194402254736225,41.22280865312068,19.97752966090708,11.316434528693193,Snowy,Weekend,63.50202666620516,Rural,51.53556080178262
1,11.88728460214125,26.46365957727187,19.11080606433852,10.890032260815119,Sunny,Weekday,72.15858277713768,Rural,64.57259740022182
9,38.361618712069415,43.2563949133292,20.72717180551347,27.629587665132664,Snowy,Weekend,49.181184262329225,Urban,75.38367018452477
3,11.182183554429606,46.59324921962953,16.249975283636722,22.813716846326827,Sunny,Weekend,42.05582401685647,Rural,43.78249683814107
6,38.90739998374511,30.35861904412102,19.639898875591783,9.380543265465214,Cloudy,Weekend,50.882423893798304,Rural,72.48495917075356
5,30.22835823238514,27.204600630950438,32.53742754596885,17.17199316918927,Snowy,Weekday,59.78907560590099,Rural,51.85837147829516
4,17.633867397378083,43.75513282126521,37.21640794405212,22.097501919316723,Cloudy,Weekday,49.51505954212155,Urban,84.13341650609722
3,36.57353393633889,44.49580015450012,30.51559675992732,9.74107868382608,Sunny,Weekday,75.35694198265045,Rural,48.59045237881382
3,28.163168928468647,37.59121795010784,36.8838983289926,19.616077158927393,Snowy,Weekend,51.84204399606365,Urban,89.21572484105633
9,18.047391338168893,36.361994512821425,32.220739670905886,28.43723460916996,Sunny,Weekday,67.1419307665281,Urban,67.63116592764936
6,26.545388174160976,49.648643228804744,35.11109413384962,19.194026317126408,Snowy,Weekday,53.93263539313065,Rural,47.16689240335146
3,37.9189580144705,45.28780591116126,34.85727488703543,21.133057900242793,Cloudy,Weekday,59.11759760978889,Rural,87.34241088958186
2,11.137049470857516,48.447070341106226,27.770830238563406,25.39806808162207,Sunny,Weekend,56.80015218260306,Rural,56.43110466207004
8,36.18571025095915,40.17322728888776,36.924012939832195,21.464142189408484,Rainy,Weekday,74.84020033412664,Rural,44.607848909231485
1,34.852473397985804,24.995425818851203,38.86061208740309,28.295457789522736,Cloudy,Weekend,45.45713930079208,Rural,81.86069800254869
9,20.72412638293416,48.298571885837106,22.305499664740537,11.567097909598896,Rainy,Weekend,45.955341116505224,Rural,62.320543746996734
7,39.52573808898271,39.49175968175078,19.97474639867447,9.598350217315524,Cloudy,Weekday,57.83275640951502,Rural,49.095089503715975
9,21.928304684780183,38.4628385400553,29.7817270643432,6.105126343237359,Snowy,Weekend,69.21006870395989,Urban,41.79144463847274
3,23.570312478778888,44.30397350930971,28.65383207874435,23.195987875636703,Rainy,Weekday,68.66059020417607,Rural,46.2072260361437
7,32.17847553829745,42.40162671875858,24.61113266604736,23.178258780162004,Rainy,Weekday,64.49633671474326,Urban,69.53953536875107
7,11.793155756019521,25.621749265758886,27.87173052781768,13.963049171845148,Rainy,Weekend,62.946147307539555,Rural,82.92669157262992
7,38.00440633834519,28.889726622979808,29.92912861759624,27.97350766141906,Snowy,Weekday,65.64471884946067,Urban,48.919440142962586
4,15.080815691338687,41.76534804688482,36.31836760098309,17.890013507850398,Rainy,Weekend,46.16450696296515,Urban,49.95690162161294
6,23.062433364526363,41.31953032650736,22.23342213938914,6.964997662978297,Sunny,Weekday,59.947028645904865,Urban,70.40538401412348
5,17.556830277246892,21.250824980087287,38.25375721229048,20.0546599208578,Cloudy,Weekend,71.94832211671265,Rural,59.5342555533003
8,15.50954410301434,49.69326872271194,18.339349718854297,15.34017601560313,Sunny,Weekday,68.70409641451431,Urban,89.4931200258332
9,12.511397075779325,46.05257507956269,37.135280940856596,9.704656800538377,Sunny,Weekend,70.38100578343007,Urban,89.27509286599428
6,30.639486981576106,37.473017347384456,22.188075709278564,18.497035269026426,Cloudy,Weekday,65.44264102026317,Rural,72.8924832672225
1,32.59103429182259,25.021856610272117,31.43221945025817,15.922540510880713,Rainy,Weekend,41.733723873647264,Urban,85.58952883583882
3,20.928281845679297,49.59181665577326,25.214903669469184,11.738781286194158,Rainy,Weekend,70.78019578977775,Urban,66.01136020221306
3,10.154884295366255,31.125588627632915,36.21150634086842,20.058675920300423,Rainy,Weekend,78.1100605745354,Rural,69.01954521919986
1,30.39222500715047,27.548209535015808,38.372610070691664,5.295862486002266,Rainy,Weekend,40.36185145218017,Rural,46.98825331545542
7,39.85409178094977,43.11379917529675,16.61074822172889,15.106113096551796,Cloudy,Weekend,48.19650518361241,Rural,65.55444157185637
8,11.33666114024576,26.76623340181022,18.178099086318078,15.984948215330997,Sunny,Weekend,79.21609408320283,Rural,73.82905063859481
9,33.872402278692554,46.515876238087344,35.719368906682845,14.517113843098441,Rainy,Weekend,50.77177850728023,Rural,43.5133113419802
4,36.76125393929307,29.08314127382332,27.246262637938372,21.913383401639255,Sunny,Weekday,47.643658427681096,Rural,54.904380847797995
4,13.354715456492421,21.768174091746733,29.698165852147415,24.893230530435595,Cloudy,Weekend,78.10665514794023,Urban,74.91189598100816
5,23.856747853193824,24.46442519469643,37.725713409162225,8.205137981403624,Rainy,Weekday,50.32463078405334,Rural,45.43125433004872
8,37.509623090512086,28.793389620373148,19.409943776011502,18.965820848032198,Rainy,Weekday,54.06214194507379,Rural,72.95178119240967
7,20.136898036500092,40.09200452111151,33.25677403026562,7.206940376539585,Rainy,Weekend,64.78440838337069,Rural,79.92740658693248
8,16.86374072355624,34.36319404166599,28.72280981426738,12.740395587283139,Snowy,Weekday,58.304896595728124,Urban,70.87711908423181
8,23.73356938437027,22.203329475041997,22.630959180075152,27.786062661722283,Sunny,Weekend,54.90152942700425,Urban,67.43859074228187
4,22.899903944801984,48.88886198615189,37.754766080592944,23.451802154149235,Cloudy,Weekday,51.925729011093495,Urban,60.6318145167898
8,18.903057559451444,39.42839355695198,25.66313118142719,22.12630956894152,Rainy,Weekend,51.14482639904605,Rural,52.19210508572882
3,26.51626962388941,41.867714732392116,34.55112988040033,16.879322091448774,Snowy,Weekday,72.24650268572003,Rural,47.224706934481176
1,13.214447431693511,21.891907880634125,31.098221444805905,9.314889828562174,Rainy,Weekend,78.3282272613389,Rural,58.582773956346855
3,19.822366668941054,22.698196109004186,29.059214687625662,25.214856974728992,Sunny,Weekend,72.36096579824564,Rural,61.09364322170376
7,27.97279362818581,34.14752662556782,38.150138524012476,7.329777612519701,Rainy,Weekend,77.09474183093391,Urban,75.73536030197633
7,27.124550112450542,28.95484551973764,32.410068709473016,24.334276332519824,Sunny,Weekend,43.08833153063942,Rural,76.72690656653032
6,38.463354288300195,45.917047461941095,28.91836287470708,16.09707544366732,Sunny,Weekday,59.20621900638795,Urban,40.662603677532005
9,26.647759982257256,20.957280504845873,23.38112532290446,20.18947535804788,Snowy,Weekday,56.055395725872046,Rural,59.618574115518356
6,12.259922317149922,20.13891588522027,34.0539716902652,7.771175910134521,Cloudy,Weekend,72.3800953650451,Urban,87.42508709009896
6,34.27038322512636,41.40624863638065,38.76178478525044,29.010804287235384,Sunny,Weekend,70.01201116471937,Rural,44.47580393666257
7,37.651210531252445,41.81291110210589,35.28970515769484,23.460683733339277,Rainy,Weekend,71.0194524121204,Urban,68.61766316891101
1,16.653584023684232,23.075482984824625,23.96821467263417,8.327019636253912,Snowy,Weekend,61.31912189439725,Rural,43.92252395836484
2,19.206342728832148,36.258248277381256,26.390561986850226,9.019123586466886,Rainy,Weekend,78.31838944755613,Rural,49.73536569257257
9,12.024415505508301,35.44270861862594,35.95876531130781,28.877786421190645,Cloudy,Weekend,53.974565208557664,Rural,62.68570991602154
8,15.27258299241904,37.2283941543163,25.861345490953653,21.457490056685625,Rainy,Weekend,60.578897613590414,Rural,81.26911570093876
7,34.11256906905835,45.60871938439205,18.278651305252385,7.065873509982877,Cloudy,Weekend,40.06602272313903,Urban,88.33435111060992
2,24.640460157469803,46.906229774207134,23.897291674511756,17.090473353503608,Sunny,Weekday,75.98839759322581,Rural,61.67228736650633
6,11.113957166319754,36.66835445097088,36.673757054153036,21.406048067018787,Snowy,Weekday,75.45188489913603,Urban,79.99595095924525
7,37.37622326809277,41.126111454492005,17.141675049421902,28.120939975439732,Snowy,Weekend,70.28986599918741,Rural,59.790126310781005
9,19.117074665806737,33.833876366116485,39.94523681905311,11.717820545384232,Sunny,Weekday,71.28045661755047,Urban,88.22085863487263
5,39.38282033886878,27.24812112115845,28.68197476003008,21.218571441296092,Rainy,Weekend,47.301410620409875,Urban,80.92827617397506
9,10.801910483154549,46.64670088911842,27.585610146824166,7.1810879231831,Snowy,Weekend,66.87108229932709,Urban,64.27172579726141
3,36.75662121762498,20.27606492219428,36.39532005586227,8.1989561978162,Sunny,Weekend,62.02710515086828,Rural,52.55688378522031
8,16.30913788847009,29.375185045752584,39.28085138696213,20.87669710761752,Cloudy,Weekend,41.83630415999991,Urban,49.681325231974164
8,39.67499273580219,22.185827339691816,37.2714415004982,11.548145139682664,Cloudy,Weekday,50.45779051673681,Urban,69.62973845761695
3,29.302132134123624,36.88581621265625,39.670185254616314,22.016554750325707,Snowy,Weekday,61.29449022607583,Rural,82.53302596377404
7,18.04664691035555,27.474376541733374,15.608585262275227,19.256970741835083,Cloudy,Weekday,47.47089722935546,Urban,45.54577894911944
5,31.89381054916534,25.72481335665126,15.978656256635526,5.2709699427663335,Cloudy,Weekend,56.01245704279357,Urban,60.775587715006154
9,20.045599791903825,47.85997788195513,37.436648796794145,28.64188376003214,Sunny,Weekday,69.03948217563868,Rural,55.517729780649375
6,15.015011090680927,21.96859238827652,30.14763766235619,7.771374967568768,Sunny,Weekday,77.57355305040987,Urban,63.357369188336136
4,22.60639298838882,28.964068840788983,25.984480914245093,13.462683451024139,Rainy,Weekday,65.362605472764,Rural,66.15744889480496
9,14.566720061652514,40.10484735739674,30.219241261654297,7.414609711514906,Rainy,Weekend,71.16504810955647,Urban,46.175633025761215
4,29.49457368205214,41.236369739364356,17.344830351776665,5.560225369825315,Cloudy,Weekend,69.14180507561686,Urban,59.72209795048629
8,15.33342509314302,22.691031760808094,24.039954128631194,25.817525209980108,Sunny,Weekend,62.95717029629822,Urban,60.89471311226427
6,20.12046318994522,39.323994134229864,38.70127005063626,28.746700624971233,Sunny,Weekday,68.40628265800775,Urban,89.62882732504957
6,10.30883590925592,28.182343789334496,17.345360426530583,14.133039515811353,Sunny,Weekday,73.00407562434,Urban,76.66303376012075
7,17.16706901333545,35.326944170577725,22.6544994261015,22.780500202948215,Rainy,Weekend,55.75431216050548,Urban,78.72971341382974
5,17.134825082214704,42.945494548177976,35.34716593794929,19.481501121198615,Sunny,Weekday,43.04515723748296,Rural,85.70817524812549
1,12.230257019897543,34.479708239105946,15.047906517148371,15.399660372767801,Cloudy,Weekday,79.65791469603403,Urban,71.54449452557067
8,10.981433299480464,39.26206225407806,26.585123067992107,11.276631928172375,Sunny,Weekend,66.2863835808991,Urban,54.98676474587469
5,15.7856697779475,20.415040288342187,22.2341446909212,8.260139597883956,Sunny,Weekday,51.308224785299004,Rural,78.39366201626285
8,37.3179999634326,42.39074247989048,35.46793073137825,28.710051521253988,Sunny,Weekend,70.42257143553252,Urban,70.93408381604473
8,39.321425823028505,35.559321986651064,38.93840731595594,11.23898410355851,Snowy,Weekday,57.23546004532307,Urban,85.42575121003358
3,12.726837081714713,39.10639321743507,29.966745234359685,28.59790750203602,Rainy,Weekday,65.26369338579683,Rural,76.2847426835558
7,37.379080553500394,40.88640370892843,21.57071296680137,23.10362994849791,Rainy,Weekend,56.53386116827797,Rural,72.97826594667443
4,16.88963333666917,48.5361743730532,38.188619803640094,17.864139655368096,Sunny,Weekend,68.66678616583071,Urban,49.13393513688989
8,17.151644574761512,44.946474457310124,26.351007028081128,28.028525577299394,Rainy,Weekday,71.76406913286039,Urban,78.19727356295556
3,33.545886951829935,27.32101670056919,21.64923536713989,23.430031421494668,Snowy,Weekend,47.3760481626124,Rural,87.58436372007958
9,13.661728594168338,26.69431532642443,18.24567382739919,15.231954367041407,Sunny,Weekday,41.46132961323433,Rural,82.85979856869673
6,14.914997990709903,35.95750168294036,26.323591518723617,22.284910086515044,Cloudy,Weekday,55.43812230920842,Rural,83.18938704158515
4,23.251293239758574,27.27012977218687,26.281407300348995,28.646668071256514,Sunny,Weekday,66.92614711687821,Rural,70.41259720856705
2,18.968164393673582,39.499154660186846,17.80688450690083,17.580061573383276,Rainy,Weekday,58.089592001481165,Urban,70.68555946100012
9,14.66068583541876,34.569870701592905,29.927916694397375,29.085383050272767,Rainy,Weekday,48.39886312836288,Urban,50.22859844756275
2,25.975699251285818,23.507338728040946,38.213943357484766,25.803044715104203,Sunny,Weekday,54.79538873002616,Rural,50.857783817610574
1,22.741543891609552,32.651035713824946,36.20564795819966,19.359387634394267,Snowy,Weekend,66.69246350796402,Rural,81.86530674604411
5,22.196070375572,46.55578328363906,35.78234156606503,14.85290975774616,Sunny,Weekend,42.88144364737319,Urban,70.38967748714529
4,10.965097242063832,31.625667051405685,19.627372671796522,12.297182334872568,Sunny,Weekday,50.50483824705674,Rural,65.61803724579093
6,22.038155065184355,36.482642358695344,33.39834932330105,20.65351398291376,Sunny,Weekday,47.73492368640029,Rural,74.0740262530768
2,17.094581138813368,38.50956190504461,29.945160129622444,12.423690771249678,Sunny,Weekday,52.653699933727765,Rural,64.55859774747869
8,35.692904896047,49.41889736803252,23.334509382626578,16.13550276129601,Cloudy,Weekday,75.83874079497667,Rural,65.48906753659638
3,39.17408635380931,45.26532384001462,23.339394266756486,6.905865803589437,Snowy,Weekend,67.02414194075651,Rural,64.1127188785953
5,10.60486008806813,42.64664201978587,25.14461882238275,9.867681239233656,Rainy,Weekday,78.78786459840791,Urban,70.40982653981807
6,13.109992069950337,31.35616601708783,33.87278701277809,29.210543267414096,Snowy,Weekday,56.97591914078722,Rural,54.7057677970675
6,15.940741051433118,41.41955264462201,34.8225234813303,29.61179030646057,Snowy,Weekday,60.778280139053535,Urban,61.53327541969975
4,20.00473363776712,44.5477658278995,17.56903888192349,18.01299947272171,Cloudy,Weekday,67.00522131812019,Rural,75.2165239267485
8,38.21485162179552,45.680208700995024,28.604869441665898,23.108324355366467,Snowy,Weekend,52.43593788594499,Urban,89.38786293148713
1,28.430661278515533,31.57794428651239,38.64952703027813,22.077028253575566,Sunny,Weekend,61.12144873623954,Rural,72.75591146861049
5,13.378619820587916,44.18479182118695,30.280658564273104,25.34606480244779,Cloudy,Weekday,48.69819161654298,Rural,64.60125036285476
8,30.544541424353593,31.254518523123373,16.583265505712227,23.36142213827068,Sunny,Weekend,59.87989245046258,Rural,61.20933882290074
6,28.79051911301217,32.767931855436,32.49946202011098,16.176655261264735,Rainy,Weekday,44.24096351649149,Urban,49.79319821451384
2,18.55598787889135,42.43214090586838,19.61573486807213,29.744003563652768,Snowy,Weekday,42.750481855903985,Rural,54.54199805045839
2,36.89123688286519,47.33620435722021,26.707621959350284,8.710258699741047,Snowy,Weekday,54.817376664212674,Urban,43.996325348409314
8,22.22198028075692,39.51140224657634,16.881803044508874,21.861335416874134,Cloudy,Weekend,77.92508991621548,Urban,51.304867172918385
1,37.13655827358815,47.02683940697328,19.22533282249602,11.83332046798189,Rainy,Weekend,69.42307989712658,Rural,47.80977500450045
1,12.820226544836213,24.72661734908893,26.183390461787205,29.82073699105617,Cloudy,Weekday,59.102373012578965,Rural,73.38679685417904
6,21.85666053961613,43.981160841093896,20.20701297170865,5.209060548331433,Snowy,Weekday,58.53317816960883,Urban,49.22769848927141
1,33.85616582355438,35.610215583329634,32.7199278445065,6.753058787180695,Snowy,Weekday,70.10134180863574,Rural,62.318025881872884
6,39.09064113832717,33.531264488352335,32.8475193391323,15.743832847811085,Snowy,Weekday,49.43349401763863,Urban,87.94146085198201
2,35.8536066827492,35.00958092414853,18.429666100068637,5.734291031865483,Rainy,Weekend,71.36170107005779,Urban,62.49746308617251
1,17.354069246890944,45.91941079047629,35.84925345286368,17.886879986085628,Cloudy,Weekday,65.4534247965453,Urban,75.47543822515068
1,20.61745450719227,30.430730521532894,26.248286744504806,11.639447000136423,Snowy,Weekend,49.364981994994736,Rural,59.539461205259315
7,15.423405534498425,43.75934257819473,33.853216346767944,18.0007044075002,Cloudy,Weekday,45.48522122093735,Urban,43.09122117463163
4,32.670711674919886,41.99633788290091,17.19238619712637,10.584714551366172,Rainy,Weekday,53.31283402114562,Urban,87.36330659461086
6,29.256985159398436,38.23138565687421,37.28502927992194,5.747546023888559,Rainy,Weekday,62.56955967628019,Urban,75.48786470219395
9,17.751967683077005,24.516690246601858,15.15648697306972,19.22102927806492,Cloudy,Weekend,64.51971250354407,Urban,43.36885702605031
9,36.29592383048638,22.960736689774034,20.15011183699123,23.37221539536123,Snowy,Weekday,54.85715031398196,Urban,57.4121134624485
9,10.02635226172124,26.766556256174482,33.88373392286586,19.741514049705586,Cloudy,Weekend,48.96308043933638,Rural,43.91784171090051
